spacing_rule,design_geometry,layer_count,aspect_ratio,feature_count,target
3.9286799283753204,6.242051302520962,3,0.5871379281205247,16,0
9.373626888493671,38.29036722259937,2,0.6672683184819146,11,0
1.4614573470453334,27.522062355129403,3,1.2737928540684922,12,0
3.4765568753975593,48.186608189090734,3,0.9013890150919572,13,0
1.223387860281832,17.75173613589562,1,1.7532203386132916,17,0
9.254466820957772,31.99847276356346,3,0.5220400829824308,15,0
8.785659598471712,46.66937716999085,3,1.0686410730079043,10,0
2.653622114380041,6.022976671543283,4,1.006018320153639,19,0
6.633842055738373,46.924195874586104,4,0.5289914463764016,10,1
8.190499781992036,34.70640039273985,2,0.6865525985007653,12,0
5.596488034834677,4.324015896153423,4,1.120464012377953,16,0
5.343540725724464,15.747214780393996,4,1.2392968766711698,9,1
2.4943376799144716,35.7004323436188,4,1.1064346208823037,18,0
1.0217174012784023,4.300179471969813,4,1.2964065176181407,7,1
8.982436003737934,29.52635254863739,1,1.3926975123585223,16,0
9.014138765916972,17.94826979069488,4,0.5148857316917534,7,0
6.367704427005353,31.42486037060638,1,1.1961427391802557,17,0
3.4563949313821367,3.2413596568131298,1,1.9452488613313825,10,0
3.557174788665343,43.70530350146644,4,1.2785484201943231,6,1
7.286961220815369,48.70095948969245,3,1.5163134011884298,10,0
8.981391573530512,48.47501490899888,1,0.9677957868753249,17,0
8.882155600224662,37.73293975540331,3,1.6609870672291438,10,1
7.820767903990476,7.374225766400967,3,1.6593822228141726,12,1
6.456113296927449,38.15489660052211,4,1.2819440714812085,11,1
0.9329856534509835,2.204758906481274,2,1.9640207349188203,12,1
1.7001242695366765,2.0840540249208654,4,0.68832532214398,18,1
8.995686466418084,16.85690073832752,2,0.5254214973343715,13,0
6.10364769062994,24.943516329828622,2,1.655237317635644,10,1
0.1910508110046335,38.74996347258187,4,1.7107333060473238,18,1
1.104568274373718,34.481473453718756,4,0.6803108436808644,7,0
6.668667514169752,22.849232612460668,2,0.8983742494379091,14,0
0.150109680077565,14.407706647801628,4,0.5263285450499433,7,1
1.6919997090332368,49.859100507727845,2,0.939962916170847,15,0
5.532464514729202,21.882883809562674,3,1.6597128108780073,16,0
6.9497624571576635,23.117964192154098,4,1.2769407915688684,5,0
6.554416469075745,9.01756723839179,3,1.0221433897524321,15,0
2.320266163659542,39.94566788874654,1,1.0576089423594954,19,0
7.150574291340605,34.99042906329294,3,0.5020304385732022,17,0
2.4487659662183208,11.81771102664926,3,0.9497007913478539,19,0
3.321457011776751,5.036671235176292,2,1.4696881124568957,9,0
7.490264910668439,34.344465801660945,3,1.9612916657245356,18,0
6.531365700567425,33.071049499775626,4,1.7705912404758493,8,0
8.507311763892362,14.389716822912257,2,0.5353924469682937,13,0
6.610367633773399,47.59231455027011,1,1.847840907012259,19,0
5.726255173021169,8.401836697264113,4,1.6747976199479389,13,1
1.0273802014981155,22.184405251087494,1,1.6705641853564706,19,1
3.740386450288392,47.23718008821235,3,1.1869936385053572,18,0
2.7255034400490823,21.566638529379993,4,1.0970079394317542,9,1
2.5154974694529275,32.28777143554019,4,0.954373593249789,14,0
9.732804492049212,20.48212550017692,1,0.5985422884315487,8,0
3.9916674742009284,14.43654491508483,4,0.8423530452405487,11,0
8.931260896253422,49.214904750031586,4,0.8699054524670369,19,0
6.348272397372902,21.057366309437107,4,1.2261156045653023,10,0
7.9686319050623196,44.81086098027759,3,1.621166609895041,8,0
5.076107221741402,12.267775688663223,1,1.2107147425969198,17,0
5.811348457800955,11.442130497229082,4,0.5867666741707409,17,0
4.975925168806753,2.5255700613410568,2,1.9366847014823059,19,0
2.0329055792006407,32.931674443418366,2,1.9140864786411684,14,0
7.252275941088903,19.057790842464296,2,1.6777843147226126,6,0
2.8796463881644727,43.353554242142216,2,1.9869918523463308,5,0
0.340728067671393,24.1872854278863,3,1.3167234992003944,8,1
6.490175729480962,48.44147796782136,4,1.944152525379809,8,0
1.8533957261297846,10.090750269452936,1,0.6134075609251262,17,0
9.410539985093852,43.56253522982493,4,1.048521122392057,5,0
9.543892912325616,39.053245786795344,3,0.8380719020101488,10,0
9.15715746318244,38.775170387558546,2,0.793749626201405,8,0
3.7645711325288995,42.394378177727496,3,0.7112044233390141,5,0
0.25302050363578754,38.29017555620695,4,1.433620462348995,5,1
9.29035376961848,31.684795759939355,1,1.6719827836209575,19,0
4.339023068341412,7.430999006436991,3,1.367447599130541,17,0
9.66988270853233,2.593782795071344,1,0.7204440643823145,5,0
9.639837773183602,46.12154454296866,3,1.7166856549002063,12,0
8.544793609126865,31.215865411516162,1,1.4539320607455928,14,0
3.0150440314888987,40.03032725783264,1,1.0822485591904933,12,0
3.9124675131590605,24.594595224114954,2,1.5111954433040944,6,0
8.526253048016883,6.7481012591573295,1,0.8898574688642493,15,0
3.2375278510471492,7.134103817924972,2,1.0177883127413159,17,0
1.7779781921923157,34.592699074219595,4,1.8762287646979854,11,1
5.612332498337667,22.08498885007367,4,0.9357567585071306,18,0
9.367932264191731,10.8257116083165,2,1.204982402236905,12,0
6.990694987082232,25.088132790330405,2,1.835211706094022,12,0
5.743605583884713,4.146237916681571,3,1.5615820254012913,15,1
1.0620472883306085,29.51659869380554,3,0.5933048392470541,14,0
6.18857154432178,14.180676817319785,3,0.7209545664184556,19,0
9.901533116032207,40.08039593122222,4,0.5117623861578753,15,0
1.486831750841588,16.207735987255113,3,1.4463826853437451,17,0
5.231463558400994,23.30578730500826,1,1.1715101381156274,11,0
8.785993412086759,1.5694064554969311,1,0.7014122763534133,9,0
7.433609315766624,4.549897501933385,3,1.9369011815851556,5,0
7.000455835853153,20.232184263927557,1,1.2944895859184298,16,0
7.054592431472382,24.51700290113905,4,0.8628399411693337,13,0
3.6589623970755762,30.401006857845882,1,1.2509053567320614,17,0
3.0065592582184846,15.291466356755858,4,1.5194304991026617,11,1
8.112675439237284,35.05411242020058,2,0.6143588269603467,6,0
8.12012260732389,43.145997462271026,2,0.912055722571838,10,0
8.684015953943026,39.21269845577414,2,1.7104482363259903,6,0
9.141081470309066,2.9413224420695,2,1.189497305603992,19,0
5.162289748723284,24.54484041563362,1,1.3198657130484424,5,0
5.065011317403276,6.141578742490569,3,1.1492240033142038,18,0
8.003122271771074,12.860205777263847,1,0.5658499139645077,11,0
6.534642914699875,49.34646707009018,4,0.7486246697302339,17,0
7.049472084851263,7.982281602174148,1,1.1683124581128363,6,0
7.9783474274174,25.44551951911645,1,0.8137781981118917,17,0
8.911052883993907,31.289630981587838,4,0.5749685429895182,18,1
3.4461520528302048,35.42078355666109,2,1.7654744960777355,18,0
3.818271231135446,28.42278549085879,2,1.9717887937461738,6,0
1.0304212044246033,1.4787715235399994,2,1.6897143109951092,17,1
5.824973395862123,16.996604103955605,3,1.7806773825570006,15,0
0.45582851058774665,26.36787052585086,4,0.862965695475568,9,0
4.709420379511355,5.305458458096834,4,1.9409404632697997,18,0
5.472181883605009,18.180719629249857,1,0.7953885566801426,9,0
2.9367583960700157,2.6269523307769616,3,1.9271447155427484,11,0
5.949249279633206,4.850346360596016,2,1.9922289409489267,5,0
0.4019524743965893,20.449240533878207,3,1.5675842086190732,12,0
0.4697470686172227,7.503071948109957,4,1.9717155976877327,7,1
8.243745550530617,28.80950156481635,4,1.3543096693506556,8,0
3.665887349971503,34.78378348772602,1,0.8893126747641356,19,0
1.3578990752536595,40.228748256345064,1,1.1554938284984313,13,0
5.270208274542563,10.807361967995694,4,1.3903414030681789,8,0
7.722936175676248,9.206646530694417,2,0.6096223430405225,14,0
2.2366281722187478,6.123824176385613,2,1.433514896925869,16,0
6.266615710608102,32.1850822276382,3,1.9717667551434417,19,0
0.9449399034383031,35.61731059785816,4,0.7851614746755915,9,1
0.6116490395692162,2.54772109645646,4,1.688892674432575,11,1
5.360410852524665,46.874400065940804,2,1.861848190669429,8,1
5.452287703940055,3.5465928989221482,2,1.9155523892303312,18,1
6.410556024832244,27.523520429752452,4,1.9402034066081708,5,1
7.2883042038543495,35.7439654530949,1,1.282189458082208,13,0
9.760935586679093,43.677487063558196,4,1.9659618619872554,8,0
5.211373448181833,35.99025967448896,4,1.6359653107016583,13,0
3.2972690821183352,40.2846760704198,2,0.7425071543554429,10,0
7.972343328210166,17.6330594345975,2,1.215350159701955,19,0
2.781239287494535,40.9264305735791,1,1.577496763058006,5,0
4.445817064985797,4.925627472849082,1,0.8710104737286251,16,0
0.876718175288433,44.84601614696585,3,1.460922775323331,7,1
0.3509723598130293,27.832026431533077,4,1.499900718569929,15,1
9.630219305311458,41.04759072816219,2,0.7440496157128489,6,0
8.376203193070838,23.163595941396707,1,1.3476279686791344,13,0
6.9901446403276095,32.53530706462972,3,1.6574403664679116,19,0
4.148634149701271,26.793730385869548,3,1.2483434968039129,16,0
1.8156137687013734,36.84788656601126,2,0.5181546751641611,5,0
1.648726722443752,4.999869119498889,2,0.5135577036189383,17,0
2.5774046918294937,3.957252115537626,3,1.0355440159550182,18,0
5.537343980590593,13.108058466497177,1,1.889291102647673,13,0
7.174499634730617,8.81768932554623,3,0.8430151694054131,13,0
6.635954029505539,43.717394763017886,4,1.4515455333075307,12,1
2.871345579764834,11.741485380544171,4,0.8331138060399809,12,1
9.553166278565621,48.81739753513743,2,0.982504984489323,15,0
7.405179475288108,17.507893796784234,1,1.772063134402226,18,0
5.588105119862867,9.923777868746265,1,1.5932921634049202,16,1
6.156035387720087,39.69522684998148,4,0.6430989159698159,5,0
4.25404061803512,33.27668099954293,3,1.1430530314796505,15,0
2.552536796061459,25.41159010620381,2,0.5437546454678968,12,0
3.62412951864749,28.21281399594393,3,1.2213352199045135,14,0
7.602676493597254,36.24088713534093,3,1.4936510175516022,18,0
0.2424955374345831,12.194282325233637,3,0.6777539353972273,7,1
1.2491191410184708,49.820361886780354,1,0.9333274083637485,15,0
0.5554261560153523,48.76486494519237,4,1.0967549382532353,11,1
0.5032151429578043,32.865958630999906,1,1.8792965369840746,15,1
8.56905978170897,10.777580095528112,4,1.9898825231344461,19,1
7.066212807862234,34.33118387913328,2,0.5673669484934238,5,0
4.7943209079645195,4.5377220399796165,2,1.641511885243088,5,1
1.0685581904449146,2.5019726080844973,3,1.057586099603515,14,0
4.96699716365664,13.62646153704947,4,1.08868727934422,17,0
4.7873705307276,23.6685248802265,4,1.631397460020534,9,0
1.8146985121091506,43.54535276501065,4,1.877639648218113,9,0
4.395131327455933,36.63128441854909,3,1.9263928917538227,12,0
4.045196870533997,37.39261953879907,3,1.3656838790574812,11,0
6.196915970716943,21.84917338795569,2,1.0356817389507542,12,0
6.387427143589673,17.950814634801183,1,1.681323628788169,10,1
0.5485096967432408,19.18089938624553,4,0.8765020748934504,10,1
3.808664884802065,49.394828623066836,4,1.3461110432502768,6,0
6.29601316557094,2.9653503792116416,1,1.0378676922873098,10,0
5.081048959942868,43.48454330999998,4,1.484946610561814,9,1
8.57924942776439,29.355095020047276,3,0.8605983693402603,17,0
6.621066953027555,22.492155540289932,3,0.7873894186022387,7,0
1.713050828106154,36.537625360341686,4,1.8773586300131555,10,1
0.7986305992642555,24.84677812981044,3,0.6527055244243054,12,1
6.459950854242525,43.797738666001365,3,1.2589368616023975,13,0
0.36246197436205596,45.134391336551666,4,0.8312791744445134,5,1
5.899178254607286,21.664325416799315,2,0.5583949449885012,7,0
9.40827939010708,14.564562064517528,1,0.5540282274371395,7,0
5.7971943609712016,30.02516610107475,3,0.762832658158741,15,0
3.942882269444567,45.70580393521786,2,1.8001555317590003,12,1
6.468553362579296,11.322447261277663,3,0.92371811596554,5,0
4.636703615866015,31.525362594610655,3,1.9256887558629436,9,1
5.501606214227755,31.946450784533507,1,1.3724334394837903,7,0
9.4205016068876,36.92253809834877,3,1.1549212846531491,6,0
3.9224161142276652,7.446816571235731,1,1.370133252004182,19,0
9.615786581856751,36.07542326942234,1,1.2750475778394017,12,0
9.06297135536503,45.542593512616406,1,1.6381643806359878,7,0
2.038332234414035,9.804472334641856,2,0.9237440989592784,11,0
0.786676878664138,12.639622921270004,4,1.0295755874004535,16,1
1.097702213636524,48.59835960804034,2,1.841141453799876,15,1
0.28039607395034233,9.867870682764998,4,1.9196847697256083,5,1
1.034985311483691,42.864869575109374,4,1.8388373412297119,10,0
6.861767056821932,25.121614965953704,1,1.1291719909359703,7,0
0.804767619756267,13.114322645755674,3,1.6705482545103225,12,1
3.257858739908237,43.66674516235306,1,1.2145035999516482,10,0
8.4642655785976,22.81995749513061,3,1.2463097782191532,16,0
0.33039216378467606,26.22605034255482,4,0.807020163585926,6,0
8.163237977630464,18.60243510058852,1,1.3866954548877746,10,0
2.8903622702566594,30.054591720311443,3,0.779203846630022,11,0
1.269831793454397,9.012669756666115,2,0.9973470486007907,9,0
6.997697937105091,20.162995295936273,3,1.7825453024299027,7,0
6.3265341831208515,48.50120379442909,1,0.8106137138162828,8,0
8.786972933917824,13.64853820235525,2,0.6067374277601492,8,0
7.3772033336584695,33.18009656252332,3,0.6035113889192245,10,0
8.05446121081,16.934313147010048,3,1.9111767807546618,14,0
2.8921422684559346,38.90018315864343,3,1.2603806569427518,5,0
1.856651483419256,7.412809375199141,3,1.1141181077255276,15,0
7.531086041244498,48.52123120884869,3,1.7163178715118776,8,0
8.087663918745914,23.235687527798323,2,1.753738891865774,14,0
9.906000905806666,12.566472703976734,4,0.9982865496734069,17,0
4.184915001423122,4.60134061917062,2,1.5404270862106928,8,0
3.782979049348554,9.318137349289497,2,1.6566842237778299,14,0
7.786488311345769,26.468923479244864,2,1.4819760302989318,5,0
3.4739550485048767,17.51315564513303,4,0.7273926122001491,13,0
9.314497523475291,41.61528492824787,1,1.8138246252755854,8,0
8.598286243245816,22.11348865942849,4,1.3086418291040132,11,0
4.347040871012681,13.186999356793866,2,0.9237086395550056,16,0
7.5336235711358235,31.240104343597473,3,1.137842278156541,18,0
7.5699744534383555,35.63208362738685,3,0.5563566355983611,7,0
1.120926301475733,9.185053487146543,2,0.6918002018336263,14,0
9.03527377612771,9.213341598127565,3,1.6483201257737914,16,0
5.101998487233786,2.7968999197436055,2,0.5000174521330492,7,0
8.281928914466642,37.083698738216384,3,1.1248487427234384,18,0
3.2684910502030564,33.52642185346845,4,1.2837652716283827,12,0
8.965679962112384,24.25691291174088,1,0.5819516300014584,12,0
3.953096619468215,42.36435199949066,1,1.9596172444584994,15,0
0.20729274965495376,40.4778374945526,4,0.839187996874508,16,0
9.06328156655071,29.682363855440855,4,0.9562980794544214,5,0
1.0037381001827224,43.54529274514967,2,0.9559137683825409,14,0
3.2612050121451075,11.086219291801644,2,0.8456249931760249,6,0
9.505613473802969,6.484061350488666,2,0.5022107331294672,12,0
9.511010754681806,14.21773096433249,3,1.5940171911319945,5,0
5.777035092420532,3.797255948376428,2,1.950268249698928,19,1
6.355188400481013,27.02730687205057,4,0.8364402249275675,16,0
4.539610667585365,46.89367892245311,1,1.4945707877051335,12,0
3.002786639810839,2.9278334927569727,3,1.6128444904380728,12,0
3.3537789991621683,6.983385786491313,2,1.772638068635787,6,0
6.7579327151626805,23.15775238588833,3,1.1339437955204137,8,0
7.548507841433032,46.75987585886734,3,0.9543963584606439,10,0
7.9366325328859,16.491649143860776,2,0.9879427010345467,16,0
7.9172196136660835,25.85450562573123,3,1.5689319996477693,15,0
1.0029404201820347,3.0370700934692128,1,1.725169199758454,13,0
4.9947610165555565,8.268816847142354,4,0.772420951634904,19,0
0.6698317241647784,49.3448760249835,4,1.0564115122366478,12,1
5.540335935004982,48.290816125366234,1,1.852910295123725,16,0
4.471151963596432,1.242059065786071,3,1.7100402795421088,19,0
8.888271409307167,47.63877748573871,2,1.9772876041437137,12,1
3.574058624265579,32.31687695295952,3,1.6313723895231211,11,1
1.2589634626332982,43.527996431481085,1,1.0897928015418834,18,0
1.515617652323075,23.282252926059098,3,1.3859567509919566,17,0
7.638955254002975,26.26420540038326,4,1.4915213813709804,13,0
6.220358826830984,24.953482432589087,3,0.6176837244756859,19,0
1.1011144936156236,33.67634861975911,1,1.3167454386557975,6,0
0.9326573805384746,7.842911483059332,4,1.5639812427089144,7,1
7.039594401445288,2.4687059037612196,3,0.7509819560015906,14,0
0.8203537630055159,16.088567137968354,3,1.6709475761383357,12,1
8.236414586974526,35.52935737409569,4,1.3756591707711674,18,0
7.091798048849312,10.89081915402447,2,1.928332678546392,10,1
0.9053529283548076,33.99818923292095,4,0.5636334473103375,14,1
0.9398933694434,48.52569025925625,2,0.8979892063332005,13,1
9.867731827161636,5.601135073681501,1,1.402330818949736,14,0
3.8052808779855916,33.95750379303119,1,0.9448398683088961,8,0
3.76935725596222,22.743760745923986,4,1.5716362461068634,12,1
8.146715715849275,43.538970464497766,4,1.6385079237828966,14,0
9.477760916100202,9.68033968292191,1,0.6537739460997116,7,0
